project,project_id,statement_buggy,statement_fixed,statement_coverage_increase,checked_buggy,checked_fixed,checked_coverage_increase,mutation_buggy,mutation_fixed,mutation_coverage_increase
Lang,16,95.72192513368985,97.86096256684492,2.2346368715083664,82.62032085561498,86.63101604278076,4.854368932038841,63.3333333333333,67.4091441969519,6.435490837292529
Lang,17,93.33333333333333,93.33333333333333,0.0,51.724137931034484,51.724137931034484,0.0,83.3333333333333,83.3333333333333,0.0
Lang,18,75.0,77.17391304347827,2.898550724637687,10.869565217391305,11.41304347826087,4.999999999999993,73.9285714285714,75.6388415672913,2.3134088832926083
Lang,19,96.66666666666667,100.0,3.4482758620689604,0.0,0.0,0,71.0691823899371,79.1411042944785,11.357837016124623
Lang,20,97.19407638347623,97.27201870615745,0.08019246190858907,82.30709275136398,82.3850350740452,0.09469696969697972,76.032,76.096,0.0841750841750936
Lang,21,94.96644295302013,95.9731543624161,1.0600706713780799,73.98648648648648,75.0,1.3698630136986334,79.6232876712329,79.7945205479452,0.21505376344081834
Lang,22,0,0,0,0,0,0,77.665544332211,78.2656421514819,0.772669301980306
Lang,23,74.03314917127072,81.76795580110497,10.44776119402985,40.55555555555556,48.333333333333336,19.178082191780824,55.2238805970149,53.0172413793103,-3.995806150978599
Lang,24,80.53333333333333,97.86666666666667,21.523178807947033,70.13333333333334,86.66666666666667,23.57414448669201,63.2124352331606,67.1819262782402,6.27960468606855
Lang,25,100.0,100.0,0.0,3.8461538461538463,7.6923076923076925,100.0,94.1176470588235,94.1176470588235,0.0
Lang,26,72.90076335877863,73.66412213740458,1.0471204188481515,26.33587786259542,26.33587786259542,0.0,70.8588957055215,70.8588957055215,0.0
Lang,27,95.73333333333333,97.86666666666667,2.2284122562674162,82.66666666666667,86.66666666666667,4.838709677419355,63.4708737864078,67.1445639187575,5.787993631082504
Lang,28,84.0,100.0,19.047619047619047,0.0,0.0,0,90.2439024390244,92.0454545454545,1.9963144963144441
Lang,29,93.57142857142857,94.28571428571428,0.7633587786259477,23.57142857142857,31.428571428571427,33.333333333333336,50.6410256410256,61.5384615384615,21.51898734177217
Lang,30,97.0,98.16666666666667,1.2027491408934756,82.5,83.66666666666667,1.41414141414142,74.2300884955752,75.7073844030366,1.9901578152496169
Lang,31,97.86324786324786,98.03418803418803,0.1746724890829688,83.07692307692308,83.24786324786325,0.20576131687242727,76.0321519912313,76.088534107402,0.07415562323843987
Lang,32,92.10526315789474,92.76315789473685,0.7142857142857191,76.15894039735099,76.15894039735099,0.0,82.0754716981132,83.9622641509434,2.2988505747126484
Lang,33,92.53731343283582,95.52238805970148,3.225806451612899,66.4179104477612,69.02985074626866,3.932584269662921,77.020202020202,77.2616136919315,0.3134394164094421
Lang,34,87.5,90.57377049180327,3.512880562060884,9.856262833675565,9.856262833675565,0.0,79.9610894941634,82.1428571428571,2.7285366701424785
Lang,35,96.36929460580913,96.99170124481327,0.645855758880507,84.71204188481676,85.34031413612566,0.7416563658838063,84.7722960151803,84.8413074372335,0.08140798975273231
Lang,36,70.77747989276139,97.85522788203752,38.25757575757575,57.10455764075068,86.32707774798928,51.17370892018778,69.0909090909091,67.3518742442564,-2.517024120155224
Lang,37,99.47753396029259,99.89550679205851,0.42016806722687805,87.34177215189874,87.76371308016878,0.4830917874396188,85.0462962962963,85.0138760407031,-0.038120714252221716
Lang,38,70.99236641221374,72.90076335877863,2.688172043010762,26.33587786259542,26.33587786259542,0.0,68.5670261941448,70.5521472392638,2.895154063555579
Lang,39,97.48878923766816,97.9372197309417,0.45998160073597644,82.95964125560538,83.1390134529148,0.216216216216219,76.195856873823,76.8132281097332,0.8102425266147187
Lang,40,99.08088235294117,99.08088235294117,0.0,84.375,84.375,0.0,76.8882175226586,76.8882175226586,0.0
Lang,41,91.7910447761194,95.52238805970148,4.065040650406491,66.7910447761194,69.40298507462687,3.910614525139665,74.5762711864407,77.8325123152709,4.366323331840491
Lang,42,92.5925925925926,96.29629629629629,3.999999999999991,12.149532710280374,12.149532710280374,0.0,80.5797101449275,79.4444444444444,-1.4088729016786716
Lang,43,73.00613496932516,82.20858895705521,12.605042016806708,45.06172839506173,45.06172839506173,0.0,58.5227272727273,55.4455445544555,-5.258098625396471
Lang,44,97.90575916230367,97.90575916230367,0.0,87.95811518324608,87.95811518324608,0.0,63.6212624584718,64.2857142857143,1.0443864229764754
Lang,45,84.28571428571429,100.0,18.644067796610162,37.410071942446045,41.007194244604314,9.615384615384603,77.3722627737226,76.5432098765432,-1.0715117633356332
Lang,46,83.33333333333334,83.33333333333334,0.0,26.88679245283019,26.88679245283019,0.0,75.7990867579909,76.7123287671233,1.2048192771083928
Lang,47,99.37984496124031,99.68992248062015,0.31201248049922053,51.71339563862928,51.71339563862928,0.0,67.8179824561403,67.9627601314348,0.21347977343345123
Lang,48,82.09606986899564,82.53275109170306,0.5319148936170176,78.60262008733623,79.03930131004367,0.5555555555555699,65.9846547314578,65.7430730478589,-0.36611797785723993
Lang,49,96.93486590038314,99.23371647509579,2.371541501976286,88.50574712643679,90.80459770114942,2.597402597402583,78.3352337514253,78.9297658862876,0.758958780602954
Lang,50,63.2183908045977,71.26436781609196,12.727272727272737,20.306513409961685,26.436781609195403,30.18867924528303,69.8387096774194,68.5670261941448,-1.8208862809012738
Lang,51,87.65432098765432,100.0,14.084507042253527,87.26114649681529,100.0,14.598540145985403,92.090395480226,72.3785166240409,-21.404923665918783
Lang,52,79.21348314606742,82.58426966292134,4.255319148936161,27.325581395348834,28.488372093023255,4.255319148936178,74.3243243243243,75.3246753246753,1.345926800472259
Lang,53,96.95431472081218,96.95431472081218,0.0,71.7948717948718,71.7948717948718,0.0,76.8052516411379,76.8052516411379,0.0
Lang,54,98.71794871794873,100.0,1.298701298701287,35.8974358974359,35.8974358974359,0.0,78.1725888324873,79.3103448275862,1.4554411106135274
Lang,55,98.27586206896551,98.27586206896551,0.0,65.51724137931035,65.51724137931035,0.0,47,50,6.382978723404255
Lang,56,61.97718631178707,63.11787072243346,1.84049079754601,20.53231939163498,20.53231939163498,0.0,69.4668820678514,69.4041867954911,-0.09025203160703812
Lang,57,0.0,81.57894736842105,0,0.0,35.526315789473685,0,69.4668820678514,69.4041867954911,-0.09025203160703812
Lang,58,98.61431870669746,98.61431870669746,0.0,88.91454965357968,88.91454965357968,0.0,70.0100300902708,70.4704704704705,0.6576777350416911
Lang,59,99.83361064891847,99.83361064891847,0.0,53.84615384615385,53.84615384615385,0.0,67.8794769755543,67.9363274587834,0.08375209380233166
Lang,60,99.83361064891847,99.83361064891847,0.0,53.84615384615385,53.84615384615385,0.0,67.8226264923252,67.8794769755543,0.08382229673091701
Lang,61,99.83361064891847,99.83361064891847,0.0,53.01003344481605,53.84615384615385,1.5772870662460599,67.8794769755543,67.9931779420125,0.16750418760466332
Lang,62,98.6013986013986,100.0,1.4184397163120583,13.380281690140844,13.380281690140844,0.0,81.7977528089888,82.4833702882483,0.8381862040397623
Lang,63,89.8989898989899,92.92929292929293,3.3707865168539337,32.82828282828283,34.84848484848485,6.153846153846155,68.1818181818182,68.4466019417476,0.38834951456312095
Lang,64,71.875,71.875,0.0,68.75,68.75,0.0,68.75,68.75,0.0
Lang,65,96.44670050761421,96.95431472081218,0.5263157894736825,71.7948717948718,71.7948717948718,0.0,71.5536105032823,77.2428884026258,7.951070336391364
