project,project_id,statement_buggy,statement_fixed,statement_coverage_increase,checked_buggy,checked_fixed,checked_coverage_increase,mutation_buggy,mutation_fixed,mutation_coverage_increase
Compress,26,86.36363636363636,90.9090909090909,5.263157894736844,38.63636363636363,38.63636363636363,0.0,58.7628865979381,62.2448979591837,5.925528105979366
Compress,27,91.71974522292994,91.71974522292994,0.0,26.923076923076923,26.923076923076923,0.0,77.1043771043771,77.6094276094276,0.6550218340611357
Compress,28,80.95238095238095,81.9047619047619,1.17647058823529,54.285714285714285,55.23809523809524,1.7543859649122875,62.9032258064516,62.8571428571429,-0.07326007325999212
Compress,29,79.4921875,80.72916666666666,1.556101556101544,36.161879895561356,36.161879895561356,0.0,56.7945643485212,57.4680511182109,1.185829625449427
Compress,30,83.40425531914893,83.61702127659575,0.25510204081633997,69.7228144989339,69.7228144989339,0.0,75.2052545155993,76.5573770491803,1.7979096570978945
Compress,31,87.89808917197452,91.71974522292994,4.347826086956535,25.64102564102564,26.923076923076923,5.000000000000011,76.7402376910017,77.6094276094276,1.1326390751169397
Compress,32,81.3953488372093,81.86046511627907,0.5714285714285813,54.418604651162795,54.88372093023256,0.8547008547008562,63.1410256410256,63.5782747603834,0.6924960672062646
Compress,33,77.31958762886599,81.44329896907216,5.3333333333333135,35.051546391752574,39.175257731958766,11.764705882352962,44.5544554455446,46.09375,3.454861111111011
Compress,34,94.36619718309859,100.0,5.970149253731343,66.19718309859155,66.19718309859155,0.0,80.1801801801802,81.5789473684211,1.7445298639858362
Compress,35,91.50326797385621,91.50326797385621,0.0,25.657894736842106,25.657894736842106,0.0,80.4788213627993,80.4788213627993,0.0
Compress,36,86.88212927756655,87.07224334600761,0.2188183807439795,60.38095238095238,60.57142857142858,0.315457413249222,71.17903930131,71.4596949891068,0.39429541414396374
Compress,37,80.76923076923077,81.62393162393163,1.0582010582010544,52.13675213675214,52.56410256410257,0.8196721311475379,63.4831460674157,64.4257703081232,1.484841724300314
Compress,38,73.98648648648648,73.98648648648648,0.0,22.2972972972973,22.2972972972973,0.0,61.875,62.5,1.0101010101010102
Compress,39,65.15151515151516,65.15151515151516,0.0,33.33333333333333,43.93939393939394,31.818181818181834,66.9642857142857,75,12.000000000000034
Compress,40,67.27272727272727,98.18181818181819,45.945945945945965,43.63636363636363,70.9090909090909,62.500000000000014,0,0,0
Compress,41,79.77839335180056,80.05540166204986,0.34722222222221333,1.675977653631285,4.748603351955307,183.33333333333331,0,0,0
Compress,42,83.18181818181817,83.18181818181817,0.0,0.0,0.0,0,0,0,0
Compress,43,49.2600422832981,49.2600422832981,0.0,0.0,0.0,0,0,0,0
Compress,44,90.47619047619048,100.0,10.526315789473678,52.38095238095239,71.42857142857143,36.36363636363635,0,0,0
Compress,45,82.46753246753246,90.9090909090909,10.236220472440946,25.49019607843137,25.49019607843137,0.0,0,0,0
Compress,46,99.07407407407408,100.0,0.9345794392523343,33.33333333333333,46.2962962962963,38.888888888888914,0,0,0
Compress,47,81.00263852242745,81.00263852242745,0.0,4.521276595744681,4.521276595744681,0.0,0,0,0
