project,project_id,statement_buggy,statement_fixed,statement_coverage_increase,checked_buggy,checked_fixed,checked_coverage_increase,mutation_buggy,mutation_fixed,mutation_coverage_increase
Jsoup,31,97.2972972972973,100.0,2.7777777777777692,11.486486486486488,28.37837837837838,147.05882352941174,75.9465478841871,75.2688172043011,-0.8923785198498899
Jsoup,32,89.03654485049833,89.03654485049833,0.0,53.48837209302325,53.820598006644516,0.6211180124223652,72.027972027972,72.3776223776224,0.4854368932039582
Jsoup,33,84.14322250639387,84.14322250639387,0.0,39.33161953727507,39.33161953727507,0.0,67.2025723472669,67.524115755627,0.4784688995214879
Jsoup,34,97.05882352941177,97.05882352941177,0.0,84.55882352941177,84.55882352941177,0.0,75.3846153846154,75.8974358974359,0.680272108843516
Jsoup,35,100.0,100.0,0.0,27.27272727272727,27.27272727272727,0.0,52.5456292026897,52.6416906820365,0.18281535648996813
Jsoup,36,80.28169014084507,85.91549295774648,7.017543859649122,47.88732394366197,50.70422535211267,5.88235294117647,54.9450549450549,58.2417582417582,6.00000000000001
Jsoup,37,88.27586206896552,88.27586206896552,0.0,55.51724137931034,55.51724137931034,0.0,71.2962962962963,71.6049382716049,0.43290043290035873
Jsoup,38,100.0,100.0,0.0,27.27272727272727,27.27272727272727,0.0,52.6416906820365,52.7724665391969,0.24842640018974022
Jsoup,39,86.66666666666667,86.66666666666667,0.0,50.66666666666667,52.0,2.6315789473684115,56.8421052631579,58.9473684210526,3.7037037037036464
Jsoup,40,100.0,100.0,0.0,12.5,12.5,0.0,92.8571428571429,100,7.692307692307638
Jsoup,41,88.96103896103897,88.96103896103897,0.0,54.54545454545454,54.54545454545454,0.0,70.6349206349206,72.4867724867725,2.6217228464420033
Jsoup,42,57.89473684210527,89.47368421052632,54.54545454545453,50.0,65.78947368421053,31.57894736842107,59.0909090909091,72.2222222222222,22.222222222222165
Jsoup,43,89.03225806451613,89.03225806451613,0.0,54.516129032258064,54.516129032258064,0.0,72.1354166666667,72.1354166666667,0.0
Jsoup,44,94.44444444444444,97.22222222222221,2.941176470588229,61.111111111111114,61.111111111111114,0.0,64.5161290322581,67.741935483871,4.999999999999987
Jsoup,45,86.32707774798928,86.32707774798928,0.0,41.23989218328841,41.23989218328841,0.0,69.7916666666667,70.2083333333333,0.597014925373039
Jsoup,46,92.85714285714286,95.91836734693877,3.2967032967032814,5.1020408163265305,5.1020408163265305,0.0,69.6969696969697,69.3069306930693,-0.5596211795092667
Jsoup,47,95.91836734693877,95.91836734693877,0.0,5.1020408163265305,5.1020408163265305,0.0,68.2692307692308,70.1923076923077,2.8169014084506565
Jsoup,48,50.526315789473685,50.526315789473685,0.0,15.789473684210526,15.789473684210526,0.0,53.90625,54.9668874172185,1.9675592667241764
Jsoup,49,95.87155963302753,95.87155963302753,0.0,48.1651376146789,48.1651376146789,0.0,71.3675213675214,71.3675213675214,0.0
Jsoup,50,87.09677419354838,89.24731182795699,2.469135802469142,46.236559139784944,48.38709677419355,4.651162790697686,47.1204188481675,62.4454148471616,32.523047064531944
Jsoup,51,97.43589743589743,97.43589743589743,0.0,88.71794871794872,88.71794871794872,0.0,68.8057040998218,68.9839572192513,0.25906735751282084
Jsoup,52,81.46067415730337,93.82022471910112,15.17241379310344,33.146067415730336,50.56179775280899,52.542372881355945,65.625,66.2576687116564,0.9640666082383134
Jsoup,53,85.18518518518519,85.18518518518519,0.0,65.18518518518519,65.18518518518519,0.0,69.0821256038647,70.5314009661836,2.0979020979021854
Jsoup,54,84.61538461538461,84.61538461538461,0.0,30.76923076923077,30.76923076923077,0.0,76.9230769230769,79.4871794871795,3.333333333333378
Jsoup,55,95.74468085106383,95.74468085106383,0.0,15.827338129496402,15.827338129496402,0.0,72.7513227513228,72.7034120734908,-0.06585540443817728
Jsoup,56,98.00664451827242,98.00664451827242,0.0,28.762541806020064,28.762541806020064,0.0,60.3729603729604,60.4529616724739,0.13251180498567772
Jsoup,57,93.06930693069307,93.06930693069307,0.0,57.446808510638306,57.446808510638306,0.0,78.2051282051282,78.2051282051282,0.0
Jsoup,58,87.25490196078431,91.17647058823529,4.49438202247191,44.11764705882353,65.68627450980392,48.88888888888889,63.4146341463415,77.319587628866,21.927042030134782
Jsoup,59,100.0,100.0,0.0,61.111111111111114,61.111111111111114,0.0,63.7795275590551,66.1417322834646,3.7037037037037988
Jsoup,60,92.6829268292683,93.4959349593496,0.8771929824561397,58.80758807588076,58.80758807588076,0.0,63.7795275590551,66.1417322834646,3.7037037037037988
Jsoup,61,86.82634730538922,86.82634730538922,0.0,44.91017964071856,44.91017964071856,0.0,75.6626506024096,75.6626506024096,0.0
Jsoup,62,100.0,100.0,0.0,28.888888888888886,28.888888888888886,0.0,54.0760869565217,54.0760869565217,0.0
Jsoup,63,87.40601503759399,87.59398496240601,0.21505376344085236,0.0,0.0,0,69.9570815450644,70.5714285714286,0.878177037686249
Jsoup,64,100.0,100.0,0.0,0.0,0.0,0,54.3698252069917,54.3698252069917,0.0
Jsoup,65,87.91469194312796,87.91469194312796,0.0,0.0,0.0,0,59.5555555555556,59.3434343434343,-0.35617367706934056
Jsoup,66,91.35135135135135,91.35135135135135,0.0,6.486486486486487,6.486486486486487,0.0,74.6781115879828,74.6781115879828,0.0
Jsoup,67,86.31578947368422,86.57894736842105,0.30487804878047997,0.0,0.0,0,63.7795275590551,66.1417322834646,3.7037037037037988
Jsoup,68,87.0026525198939,87.0026525198939,0.0,0.0,0.0,0,0,0,0
Jsoup,69,84.61538461538461,92.3076923076923,9.090909090909092,0.0,0.0,0,72.2222222222222,73.6842105263158,2.024291497975747
Jsoup,70,91.7989417989418,91.7989417989418,0.0,6.349206349206349,6.349206349206349,0.0,74.2677824267782,74.2677824267782,0.0
Jsoup,71,95.81589958158996,98.32635983263597,2.620087336244528,0.0,0.0,0,85.0194552529183,85.2207293666027,0.23673888886447864
Jsoup,72,97.3913043478261,97.3913043478261,0.0,71.49122807017544,71.9298245614035,0.613496932515335,0,0,0
Jsoup,73,84.0,84.0,0.0,0.0,0.0,0,69.2307692307692,85.7142857142857,23.80952380952384
Jsoup,74,95.18072289156626,95.18072289156626,0.0,41.9753086419753,41.9753086419753,0.0,0,0,0
Jsoup,75,93.18181818181817,93.18181818181817,0.0,41.53846153846154,41.53846153846154,0.0,70.5882352941177,70.5882352941177,0.0
Jsoup,76,100.0,100.0,0.0,0.0,0.0,0,54.314259763851,54.4959128065395,0.33444816053518606
Jsoup,77,98.52941176470588,98.52941176470588,0.0,0.0,0.0,0,76.25,76.25,0.0
Jsoup,78,87.61904761904762,89.52380952380953,2.1739130434782696,11.428571428571429,11.428571428571429,0.0,61.1538461538462,61.1538461538462,0.0
Jsoup,79,79.41176470588235,82.35294117647058,3.7037037037037,2.941176470588235,2.941176470588235,0.0,60.8695652173913,60.8695652173913,0.0
Jsoup,80,98.55072463768117,98.55072463768117,0.0,0.0,0.0,0,74.1176470588235,76.4705882352941,3.174603174603203
Jsoup,81,87.71929824561403,90.35087719298247,3.000000000000021,10.526315789473683,10.526315789473683,0.0,61.1538461538462,61.2167300380228,0.10282899299318188
Jsoup,82,96.3302752293578,97.24770642201835,0.9523809523809604,11.009174311926607,11.009174311926607,0.0,61.1320754716981,61.6541353383459,0.853986818899181
Jsoup,83,97.2972972972973,97.2972972972973,0.0,42.62295081967213,42.62295081967213,0.0,67.4789128397376,67.6937441643324,0.31836808797590116
Jsoup,84,84.0,84.0,0.0,0.0,0.0,0,80.8510638297872,85.1063829787234,5.263157894736893
Jsoup,85,73.4375,73.4375,0.0,36.507936507936506,36.507936507936506,0.0,63.7795275590551,66.1417322834646,3.7037037037037988
Jsoup,86,87.5,87.5,0.0,0.0,0.0,0,65.7142857142857,65.7142857142857,0.0
Jsoup,87,89.58333333333334,89.58333333333334,0.0,3.076923076923077,3.076923076923077,0.0,0,0,0
Jsoup,88,73.4375,73.4375,0.0,36.507936507936506,36.507936507936506,0.0,70.9677419354839,70.9677419354839,0.0
Jsoup,89,73.84615384615385,73.84615384615385,0.0,35.9375,40.625,13.043478260869565,69.8412698412698,73.015873015873,4.545454545454572
Jsoup,90,71.42857142857143,71.42857142857143,0.0,0.7936507936507936,0.7936507936507936,0.0,62.2983870967742,59.3511450381679,-4.730848094073542
Jsoup,91,96.89922480620154,98.06201550387597,1.200000000000006,65.234375,65.234375,0.0,63.1133671742809,63.9593908629442,1.3404825737265595
Jsoup,92,90.22082018927445,90.85173501577287,0.6993006993007028,9.841269841269842,9.841269841269842,0.0,0,0,0
Jsoup,93,72.5,92.5,27.586206896551722,0.0,0.0,0,61.7647058823529,75,21.428571428571512
