project,project_id,statement_buggy,statement_fixed,statement_coverage_increase,checked_buggy,checked_fixed,checked_coverage_increase,mutation_buggy,mutation_fixed,mutation_coverage_increase
Math,75,85.27131782945736,87.59689922480621,2.727272727272741,55.81395348837209,58.139534883720934,4.166666666666674,71.5909090909091,71.5909090909091,0.0
Math,76,97.2972972972973,97.2972972972973,0.0,65.76576576576578,65.76576576576578,0.0,84.5,84.75,0.2958579881656805
Math,77,57.901554404145074,92.35751295336787,59.507829977628646,36.917098445595855,63.98963730569949,73.33333333333336,70.6359945872801,71.532184950136,1.2687445941580717
Math,78,80.89887640449437,87.64044943820225,8.333333333333352,0.0,0.0,0,0,0,0
Math,79,99.49109414758269,99.49109414758269,0.0,94.40203562340967,94.40203562340967,0.0,80.9782608695652,80.9782608695652,0.0
Math,80,88.73056994818653,90.15544041450777,1.605839416058388,66.84210526315789,70.26315789473684,5.11811023622047,60.5858854860186,60.8703807915963,0.4695735703051708
Math,81,88.73056994818653,88.73056994818653,0.0,66.84210526315789,66.84210526315789,0.0,60.3576184135438,60.6239299980978,0.4412228175229741
Math,82,96.66666666666667,96.66666666666667,0.0,47.45762711864407,47.45762711864407,0.0,82.258064516129,83.8709677419355,1.960784313725556
Math,83,92.5925925925926,92.5925925925926,0.0,44.776119402985074,44.776119402985074,0.0,83.2946635730858,83.9907192575406,0.8356545961003375
Math,84,100.0,100.0,0.0,78.94736842105263,81.57894736842105,3.3333333333333384,77.6315789473684,80.2631578947368,3.3898305084745637
Math,85,90.32258064516128,90.32258064516128,0.0,77.41935483870968,77.41935483870968,0.0,65.5913978494624,68.8172043010753,4.918032786885234
Math,86,97.67441860465115,100.0,2.3809523809523925,83.72093023255815,88.37209302325581,5.555555555555548,83.3333333333333,83.75,0.50000000000004
Math,87,92.36641221374046,92.36641221374046,0.0,43.84615384615385,43.84615384615385,0.0,83.8028169014084,83.8028169014084,0.0
Math,88,92.36641221374046,92.36641221374046,0.0,44.61538461538462,44.61538461538462,0.0,83.8095238095238,83.8095238095238,0.0
Math,89,98.14814814814815,99.07407407407408,0.9433962264150922,68.51851851851852,69.44444444444444,1.3513513513513482,74.6987951807229,74.6987951807229,0.0
Math,90,99.05660377358491,99.05660377358491,0.0,68.86792452830188,68.86792452830188,0.0,74.6987951807229,74.6987951807229,0.0
Math,91,94.63087248322147,96.64429530201343,2.1276595744681064,63.51351351351351,65.54054054054053,3.191489361702124,71.6666666666667,73.0366492146597,1.9116035553390747
Math,92,92.1875,93.359375,1.2711864406779663,80.078125,81.640625,1.951219512195122,76.1998041136141,78.2526115859449,2.693979986182191
Math,93,92.51101321585902,92.95154185022027,0.47619047619048666,81.4977973568282,82.81938325991189,1.6216216216216046,75.7857974388824,79.3946449359721,4.761904761904842
Math,94,92.76018099547511,92.76018099547511,0.0,82.80542986425338,82.80542986425338,0.0,79.375,79.5,0.15748031496062992
Math,95,100.0,100.0,0.0,56.25,56.25,0.0,71.6049382716049,79.0123456790123,10.344827586206899
Math,96,97.65625,97.65625,0.0,85.9375,85.9375,0.0,85.8672376873662,85.8672376873662,0.0
Math,97,88.54166666666666,90.625,2.3529411764705994,80.20833333333334,81.25,1.298701298701287,75.9312320916905,75.6373937677054,-0.38697952856905543
Math,98,85.98028477546549,85.98028477546549,0.0,65.49835706462213,66.26506024096386,1.1705685618729174,71.0161021654636,71.0161021654636,0.0
Math,99,96.26865671641791,99.25373134328358,3.100775193798446,89.92537313432835,93.65671641791045,4.149377593360999,79.6058269065981,80.5042016806723,1.1285289142568249
Math,100,100.0,100.0,0.0,0.0,0.0,0,84.6625766871166,84.6625766871166,0.0
Math,101,85.71428571428571,87.85714285714286,2.500000000000012,0.0,0.0,0,74.6835443037975,74.6835443037975,0.0
Math,102,71.31147540983606,97.54098360655738,36.7816091954023,54.91803278688525,79.50819672131148,44.776119402985074,76.3157894736842,76.993166287016,0.8875972036761388
Math,103,83.33333333333334,95.23809523809523,14.28571428571426,21.428571428571427,30.952380952380953,44.44444444444445,69.5121951219512,56.25,-19.078947368421023
Math,104,93.02325581395348,93.02325581395348,0.0,69.76744186046511,69.76744186046511,0.0,85.4227405247813,85.7142857142857,0.34129692832766506
Math,105,100.0,100.0,0.0,88.23529411764706,88.23529411764706,0.0,88.2911392405063,88.6075949367088,0.35842293906806016
Math,106,79.36507936507937,85.71428571428571,7.999999999999989,44.44444444444444,47.61904761904761,7.142857142857134,66.6666666666667,70.9677419354839,6.451612903225798
